"conflict","growth","rain"
0,-0.167662560939789,0.343767255544662
0,0.0781249776482582,0.379231125116348
0,-0.139052107930183,-0.309163391590118
0,0.0172884929925203,-0.224110901355743
0,0.0536672100424767,0.279042571783066
0,0.0250424519181252,-0.0126995164901018
0,0.0559006184339523,0.00400172034278512
0,0.0556175373494625,-0.208166286349297
0,-0.00708365347236395,-0.0211600530892611
0,-0.0184170994907618,-0.318720906972885
0,0.000802663736976683,0.721591055393219
0,0.00284894765354693,-0.214584738016129
0,-0.00437493110075593,0.339229255914688
0,0.0070190210826695,0.162159085273743
0,0.00412042252719402,-0.0680586993694305
0,-0.011724435724318,-0.189147487282753
0,-0.00905134901404381,0.0967612043023109
0,-0.0395833216607571,-0.138492241501808
0,0.0108459768816829,0.36741691827774
0,-0.0944206044077873,-0.190969482064247
0,0.0971564203500748,0.109737873077393
0,0.0215982515364885,0.0175299737602472
0,0.14164911210537,-0.0831549316644669
0,-0.00370376626960933,-0.110221974551678
0,-0.0074349595233798,0.0925881937146187
0,0.00575754093006253,0.180505201220512
0,0.0378870218992233,-0.188584923744202
0,-0.010040333494544,-0.042666282504797
0,-0.0240830890834332,-0.0526860021054745
0,-0.0188594423234463,-0.148073554039001
0,-0.0145600149407983,0.0524329282343388
0,0.00650813989341259,0.105843789875507
0,0.0173256918787956,-0.112890377640724
0,0.00790299288928509,0.219954788684845
0,0.0144574623554945,-0.19603006541729
0,0.0215466395020485,0.122793033719063
0,-0.0656634420156479,-0.0709163323044777
0,-0.0424597971141338,-0.12991039454937
0,-0.099388375878334,-0.0796305984258652
0,0.0492359660565853,0.340547651052475
0,0.0307444240897894,0.0285195279866457
0,0.0313971415162086,-0.135640442371368
0,-0.0365296639502048,0.115951456129551
0,0.00631912797689438,0.0754265263676643
0,0,-0.00371592165902257
0,0.00627935398370028,-0.15517769753933
0,-0.0468018278479576,0.297309696674347
0,-0.13256961107254,-0.314148396253586
0,-0.177285090088844,0.155777513980865
0,0.115342371165752,-0.0144135560840368
0,0.0475936941802502,0.133192166686058
0,0.065621554851532,-0.099976934492588
0,0.0153035474941134,0.0455565564334393
0,-0.0466356500983238,-0.181501939892769
0,-0.00274977623485029,0.26920285820961
1,0.670412063598633,0.122784160077572
1,0.0964125171303749,0.249640867114067
1,0.119631946086884,-0.246086567640305
1,-0.473972648382187,-0.143535494804382
1,-0.0624999217689037,0.381131142377853
1,-0.0648148581385612,-0.123392835259438
1,0.00792080815881491,0.0125607289373875
1,0.0353634692728519,0.299472719430923
1,0.0398481376469135,-0.163074463605881
0,0.0109489820897579,0.033911507576704
1,0.0162454936653376,-0.0128257414326072
0,-0.0284192394465208,-0.107432425022125
0,0.0490970127284527,-0.111189596354961
0,0.0312151815742254,0.0885031297802925
0,0.0819989740848541,-0.0322418250143528
0,0.0583102703094482,0.112015925347805
0,0.0183112863451242,-0.0104394350200891
1,0.0273175854235888,-0.209252566099167
1,0.0446752384305,0.210986614227295
